Ora,Consumo_Elettrico_kWh,Consumo_Termico_kWh
2292,6.957716101563591,4.982786422562942
2293,5.1706362851300485,11.16144494818272
2294,3.3834685567181473,10.001679977019085
2295,3.3391111868868695,12.479359332576287
2296,6.045028210531515,7.765063697544834
2297,5.836796441777367,7.4811748838779835
2298,7.803197185892859,7.971787854119171
2299,6.300900185072278,8.284214361404702
2300,1.993839396480364,12.445972500427043
2301,7.103895235445837,6.45639648055336
2302,3.003878745371174,8.132158300122043
2303,4.232057456095297,4.6329628284956765
2304,5.500400412503389,13.02135347023712
2305,8.99133497956793,13.813090298293421
2306,11.219837112010723,9.01877970740864
2307,6.2134461182723655,9.106151905560331
2308,4.633606762559224,11.359665706848691
2309,6.069011296961101,14.423446022134767
2310,6.775310851747673,11.225832242691752
2311,4.358664748885617,7.907374172574656
2312,8.590422711824644,5.1435322840406785
2313,5.460141518382804,6.654621212009537
2314,5.995486178182788,10.219658350937395
2315,6.3318485041089225,8.034017430397617
2316,5.843173221228911,10.584903117972276
2317,6.677881000939225,8.341227951291298
2318,3.765493626906154,6.825560706116765
2319,3.8833964921079387,6.468905105640786
2320,2.79969153405661,14.687063528119689
2321,5.879002461240453,12.666963247550928
2322,6.557873007024228,15.191553855483875
2323,5.915545732303771,11.619852702265309
2324,8.348984866695075,8.710025774155483
2325,4.988807962341907,13.970022767469814
2326,6.337483311185025,9.900795995914697
2327,2.8165982477213714,10.662525310871057
2328,4.225800595051198,9.871526862773443
2329,6.391075515131555,1.159287342147957
2330,6.698204221486288,14.814205036884559
2331,4.412066104671635,11.47301183787326
2332,4.856801496283866,10.98946918260553
2333,1.9642525066383811,9.814671813188317
2334,4.285941598386781,10.490283461158393
2335,6.780766327039572,8.208163192461257
2336,6.1504100322131325,11.849738056921813
2337,6.001331442762419,6.0787049668026025
2338,5.09954737436192,10.558205297411641
2339,5.014126317256353,11.684720411713315
2340,3.6793577210531057,9.40399259853129
2341,6.3976568404050695,11.112603377413073
2342,5.841945888778779,7.025996823297249
2343,5.984037695985599,7.102519687312108
2344,3.9479303146648395,10.710151363079179
2345,0.6933141602575112,12.035648963863155
2346,7.194305423507391,4.375403033494868
2347,4.042325087983191,11.5660619053323
2348,3.2744484719137588,8.37039549887099
2349,6.386957823827988,9.421581738077762
2350,4.215974720161741,5.981446229304888
2351,7.119872768093243,7.445148279439875
2352,6.234011899153395,12.898375976590934
2353,6.367138646400955,10.098590121940639
2354,2.2680885775989315,8.851664794871324
2355,7.423887970772801,9.650534942106896
2356,5.522501062467712,11.467635473992903
2357,4.261445721507593,11.321483488490014
2358,5.286776934684502,9.774918998809598
2359,1.44752953420336,13.278877332690005
2360,5.817305622961341,12.911387910719998
2361,2.941256983635857,11.240116087391186
2362,2.294659428312931,10.163835348730212
2363,1.9552816275642178,11.971963285358617
2364,7.2253767499798505,10.94280226540355
2365,3.7414732126144226,13.182400215417843
2366,8.067455419833,12.698684130214923
2367,3.9283970738954044,6.945238295746814
2368,1.5852840848141065,6.742110487774881
2369,2.7669511201026817,7.896251366787771
2370,7.471623240013877,12.928416070200763
2371,4.688203644126665,5.271073009686264
2372,3.903425407018798,11.18427216732398
2373,5.320036451705575,11.087629273278884
2374,6.00356547233509,13.487944176058578
2375,7.234797631804922,10.541016071991663
2376,7.896998459785852,5.9703718282482985
2377,4.280462708421829,7.121935118055632
2378,2.3479046278359235,6.4540134343065265
2379,4.173069677753448,8.386168101000578
2380,5.520561013165772,9.451295297728219
2381,3.0724821475787785,6.50367542133683
2382,3.0856981702099144,14.411985971956868
2383,5.687575763099771,6.024155884142677
2384,4.902695296859098,14.038310271587441
2385,5.065593990823173,13.555489094318022
2386,3.4830093305998613,12.694907649067106
2387,4.539198571588465,7.9187001775097485
2388,3.151533711463391,11.027352637530704
2389,6.780396822249574,6.167886599348146
2390,7.070498669447505,12.732721105101248
2391,1.3076242755238123,9.778045655391193
2392,3.14097827961518,8.772039356239944
2393,2.006941489819842,6.3287654600311924
2394,3.699952131186204,2.5674816441129495
2395,4.833124060419278,6.884377428892732
2396,2.10070956060294,13.338394586838719
2397,3.1562803737493734,8.791499714575588
2398,2.992085255837003,9.492013428654857
2399,5.414534658797888,11.966663074865359
2400,5.138688674072501,15.417006634348795
2401,3.556524893325493,13.975013964836915
2402,5.353641744278796,7.082994988551436
2403,3.906639830825469,4.172288285687781
2404,4.456689779347894,17.07884277730031
2405,8.346904180597074,16.806974834978362
2406,7.680922103580696,10.565360789287848
2407,2.4008375261448047,6.188535263254535
2408,6.6594648357583495,12.889679601681816
2409,6.622793108983184,9.67604894196217
2410,2.7034734224947634,9.661056630680168
2411,6.637555287509722,12.683376529315387
2412,8.075863836825105,11.003124240619895
2413,2.7549103875111722,6.442555266955164
2414,3.164994357971473,9.025774194754078
2415,7.035322933687005,11.98345878598404
2416,5.542990621651296,11.530756667215055
2417,6.1029525504790465,10.786049723075427
2418,5.681178432800993,12.800268863427593
2419,5.781391841856288,8.914849036548206
2420,2.347055743377834,10.536009325657217
2421,7.094635413242896,0.0
2422,7.339179984855547,8.651049418471558
2423,4.541218511863945,12.291708725726933
2424,4.913046100372275,8.828816598648572
2425,1.9377849948885557,8.601317824848664
2426,6.0285095120356695,6.875641144675544
2427,6.144114883428288,13.010097678187437
2428,4.875617966001378,11.645389820621713
2429,7.248706719741005,12.476243793469255
2430,4.331845538040119,4.8213581141263315
2431,6.1292118517872005,9.518649870203099
2432,2.960671322615769,9.159666976749982
2433,4.952895698251524,9.158284880204342
2434,4.651291484194329,8.151917368846131
2435,5.4506158440818835,8.961687184659954
2436,4.260946142333283,12.548934348119955
2437,4.737054808656664,4.261445939956512
2438,6.652094342883013,15.33188430409136
2439,4.126471525523565,11.451523375079384
2440,1.7868457985226414,9.873004313019361
2441,8.499167808410842,12.720502439118778
2442,7.7629081573809735,5.644495764494695
2443,2.4154746097887627,8.005897284546958
2444,6.379415610490389,9.636773702828338
2445,3.9940504588973136,14.096681111296533
2446,5.526974430662119,9.860510256620326
2447,5.588448258026988,11.350164013555439
2448,4.531184399367356,8.231263012191617
2449,3.432468668827207,11.460526206902474
2450,3.618917895367481,15.03171877892337
2451,3.1676161690375153,12.986580075022342
2452,3.3363555835391105,9.755632036666361
2453,4.865643419901289,12.026472541796409
2454,3.5684800217784964,11.732550863821636
2455,6.36410413142524,11.519763015091828
2456,7.974492310671854,13.335860082581227
2457,3.839893517259914,13.3134331115124
2458,5.478809001070754,9.618524209375348
2459,5.999370220605868,11.925637184433308
2460,5.944004541838549,8.85071523652062
2461,5.151910535832175,7.230782811053267
2462,6.4853648367194445,9.19151873288804
2463,5.9644979053613145,9.771165544781251
2464,2.5246751553454043,5.015257032466024
2465,6.738312128778547,12.58099767825016
2466,6.774581674533485,1.6980237321928051
2467,3.4734277916428367,18.144450818458964
2468,5.075875670895204,14.505637401388956
2469,6.366657985622139,9.21697382748306
2470,4.581372360841277,10.02827908169132
2471,7.145956095532023,10.90891562076185
2472,9.727744989238722,8.232518836033174
2473,3.4280279347300353,10.57785744276081
2474,2.2379107936924503,9.568000066895017
2475,5.607637191209752,9.717181848307103
2476,6.443125010252287,10.544383190441916
2477,4.538267252310462,6.059416604938017
2478,7.906521326642069,10.118709172400944
2479,2.3227884005535024,10.490343239852432
2480,6.385837246063222,10.386548864067743
2481,3.7882783584822133,9.352507733691537
2482,8.438755812414593,13.413573327908114
2483,8.985030706336236,8.939042335355346
2484,3.466686824433304,10.681977720469572
2485,3.90088572818284,13.891892601776636
2486,6.719175773959604,9.761871579939063
2487,4.225738700420971,10.643389802402654
2488,4.909177564135524,9.71084609105531
2489,5.05077684108482,13.712109380690798
2490,1.1606536876046873,9.226826315241114
2491,4.972324507811526,13.850063731864616
2492,3.6205444518716523,9.689236316058805
2493,4.013754355200456,7.42162082965595
2494,7.887264006937628,12.038119511722364
2495,2.4869862114414873,9.085996498733032
2496,6.626410373495954,11.861502697297489
2497,4.442074139336383,1.8117868452287986
2498,4.440479663008331,10.015615785684838
2499,6.580743792103423,8.62118410372756
2500,5.680102589137781,6.810223940406166
2501,6.141225994439062,8.340276994480602
2502,6.9363693210657225,8.278890567122046
2503,4.337383233633354,9.856042615448256
2504,3.775526530984499,5.898020616145132
2505,2.829698946884404,10.94882134077914
2506,3.3491789400420897,14.098644355617363
2507,10.898188850617451,10.842785490843479
2508,7.4893591614735735,12.426965827687027
2509,2.2978512675839573,13.283687363841388
2510,2.3550840865128597,13.709468536552532
2511,5.963732123436983,15.610416078463917
2512,6.094529594755934,8.50239400517221
2513,6.097767670634729,7.84454804451665
2514,4.490088412892605,12.350396944974204
2515,4.7490914799942,12.1247986589722
2516,5.655759048318715,12.327025898847069
2517,5.171786012586661,15.667847362750756
2518,0.5613992545049298,10.034109726395483
2519,4.540400738849613,11.278469678938555
2520,3.297187131479373,7.0588352455495755
2521,5.350422837817024,16.405963371927875
2522,10.97051800520682,8.990365236372668
2523,5.7349633309486086,9.07535221551751
2524,4.372940627655204,8.959750326975271
2525,6.843603003954504,8.065312424066986
2526,5.965375774418425,7.811688853457053
2527,5.840188980903682,8.428887151331423
2528,6.213701186431342,5.902612215847166
2529,9.113087129659082,7.644046239210285
2530,2.7382231293481687,15.846889334342858
2531,5.947264153622909,12.206965430924106
2532,3.147237740036923,12.777712530183154
2533,6.111025292684497,13.531626362250744
2534,3.162626977027811,15.502403693087173
2535,4.165266372789831,4.685732345668468
2536,4.409820171524188,6.310350654140378
2537,6.951633438689418,7.588829017315945
2538,6.836908887884828,8.590810610531207
2539,2.508565247107231,9.098291828244253
2540,5.109868221999697,8.659067341581878
2541,3.580840290501655,10.657926739396162
2542,2.482990178649331,10.105886172235648
2543,4.5659658991512595,7.8314956144652506
2544,4.38303442308836,3.473353669037291
2545,9.853432972691046,7.021393883863905
2546,5.865919650721392,8.352284040062274
2547,2.2447649984915254,9.258761689576842
2548,3.8704519916581157,6.610997622068389
2549,7.042766590858797,8.52758060051074
2550,9.17688554573985,6.607037834543241
2551,1.8280333755240834,9.622541945355001
2552,1.24015122972191,6.780726014912154
2553,8.741930350743564,7.453286030888607
2554,5.779228354741807,6.073947607032583
2555,3.263414536247267,9.53949791329065
2556,6.06925817224487,7.400656690142805
2557,0.0,12.720352800026287
2558,5.006751013194322,11.217550800078698
2559,5.655642345686171,9.790444395449072
2560,6.848540279075659,7.607543507968634
2561,2.9722080954149246,11.141560915948908
2562,5.171374322806718,12.072102668045911
2563,3.1491507478808254,10.42806523660489
2564,5.510767511348634,14.81110556640079
2565,3.2093073552739515,11.378911954224447
2566,4.183798321679559,12.740821652704103
2567,3.008369210419542,10.400696246607934
2568,6.3022724836473145,12.02699335977093
2569,6.716902233313331,7.609656301992474
2570,4.5307588600851725,8.624804910361618
2571,5.076475989920056,11.048090660447139
2572,2.1028171707329117,11.026298444672145
2573,4.400646703986426,11.522835468829742
2574,4.8995907659165105,13.301178676836187
2575,10.241586182059951,5.7250864845537635
2576,2.7760659484516728,7.076642357169112
2577,7.928354477504875,10.68871792322276
2578,6.993717546931616,7.8269091045896175
2579,5.561272808980273,20.133304723868086
2580,8.517240968390267,11.547158857510407
2581,5.744210945213726,9.765007453209527
2582,5.778318391335858,8.453592180748423
2583,4.89375869396491,8.559513150420866
2584,7.4471377648372545,10.090421983945532
2585,7.192938467621767,10.335945797863774
2586,3.748645425007575,8.629902565919462
2587,2.3615056108024652,9.180543260440295
2588,4.594038725208685,14.03285372570379
2589,3.399922871204707,14.153514887953103
2590,4.87295085076929,10.756101939804632
2591,7.474876269368279,5.976220818289787
2592,4.08539668982642,11.61550946991713
2593,4.91435323737685,14.662847324833077
2594,5.1160454696167905,14.109343305887137
2595,6.696861764410569,12.203277558429
2596,0.5062213320307896,14.267268865857465
2597,3.7865994104694067,10.160152817437066
2598,5.4225673845589455,11.884308909501115
2599,7.4001579128537225,7.957673301024459
2600,4.01619510498759,10.876796368467136
2601,1.2468945879162519,13.988602731911573
2602,6.239422891932272,8.231729765539328
2603,3.7292752223487415,7.415669711607141
2604,2.6206666818192774,10.292466817071091
2605,3.751309220573552,9.320013388828002
2606,4.630949284688301,11.947443163211261
2607,3.7905106709235747,8.640221422158874
2608,0.5888678858018617,15.155318846808143
2609,6.794132393774264,6.130971706116833
2610,7.549750082557445,13.761204358659203
2611,6.303043982679012,7.705452315075691
2612,2.724628659150367,4.61205179624793
2613,4.597016932104964,10.713625469046603
2614,4.986957369541084,9.23617604195835
2615,6.19758877912382,6.6711718962909075
2616,6.336680977436162,4.955869324854207
2617,3.5316524024430085,9.97491763818563
2618,5.163991112827121,12.927510674871453
2619,5.914560809230482,11.754860479259333
2620,7.911644644293533,10.170119946517797
2621,6.409013079649446,11.436542719653206
2622,6.578113374751037,9.918357602866429
2623,5.167653255858722,5.7108272709088865
2624,7.820918290407008,5.737318044329671
2625,5.819525591918994,9.390494413045964
2626,3.277824179652859,9.518040140901777
2627,7.806739940250381,12.552948035520295
2628,6.395806545078055,12.271912671324241
2629,4.113911957743035,11.815399047276848
2630,4.041014065201513,9.159151860768457
2631,5.593151090281523,5.858043489669582
2632,5.926369590535169,11.236213411198072
2633,5.394584531262413,11.575507939786505
2634,5.62261734688577,2.8344056125669423
2635,8.39991474915276,7.496985440252012
2636,7.143086304469771,7.926836867818312
2637,5.381271182530049,10.355050603370309
2638,6.882621161534967,7.589918701702919
2639,2.934952192944921,9.88559629352608
2640,5.795854099893618,9.368395178941023
2641,8.61861269946622,9.522551585386816
2642,4.563908209215253,7.850817118897762
2643,3.3047321427618304,8.083044837799967
2644,3.6958222228138786,6.759198820657922
2645,2.8207339253152233,11.140202321721496
2646,3.4304761837445934,11.713307885774105
2647,4.258983802819942,7.688146149623984
2648,2.188865961642716,14.561920288051134
2649,5.031236667899206,9.056195657673854
2650,6.804554347573294,14.590556871389683
2651,3.184487639706159,8.073618478505189
2652,8.038567847283538,3.920266670201693
2653,6.021584177055189,11.206593474737055
2654,7.061161171248115,10.745635315356962
2655,3.684330892295726,10.103181385922749
2656,6.709050454133232,8.073302564668031
2657,2.816132199209374,9.896283323542542
2658,6.780495001673017,8.466221626391418
2659,5.343678679587063,9.092951301004748
2660,6.106502439969567,12.524896767295225
2661,2.6488107887502967,10.55265168859028
2662,3.2098603154467904,11.829854161995932
2663,6.194456436506769,9.30439448012263
2664,3.1033039915515985,8.973947962585674
2665,5.926412584198246,6.539552407334069
2666,2.2657243870795085,8.889890162295409
2667,6.696348425333336,0.03665633323258355
2668,2.534953370462982,8.229334101083095
2669,6.104599875359046,9.754377468427483
2670,6.251261867292001,11.691020962810468
2671,3.6064563631408504,9.19396636742513
2672,6.164053134169453,11.043020626734998
2673,5.520884526667112,3.460634015829264
2674,3.9223162876145237,9.82948944337915
2675,2.982890631847584,4.96149162125979
2676,1.074748616654842,6.375089453022002
2677,5.699300094599387,9.438503356408418
2678,1.8703944572758897,13.828791963620663
2679,5.1906883988826165,11.113620290410177
2680,4.473103567835501,10.054692991411352
2681,6.358285550876391,9.941408831598693
2682,4.3959090010202715,7.859113320386598
2683,4.341104427305817,8.368049759881949
2684,6.463741408576591,11.28212813641239
2685,5.670116058168235,5.843918444666517
2686,5.632311914365556,11.779162150849064
2687,5.938535179617053,8.834478798643442
2688,1.9288557535857884,12.476671224608696
2689,6.513577359973964,12.88328037169625
2690,6.224937588027204,4.98074796248278
2691,2.9666337428470055,8.255257710318347
2692,4.511839052651597,7.433416936178129
2693,4.921385424744738,4.561816104780571
2694,4.731006431196534,6.902400171371768
2695,5.66771993313707,17.32376753579602
2696,7.862733563662367,11.828529688637321
2697,7.163533455345657,15.751863905817263
2698,2.3755616131371875,12.487295320055008
2699,6.244139980612097,7.774470516974573
2700,7.65786663907082,8.854686409977871
2701,5.773617041378405,11.765308540720921
2702,7.181960850371934,11.312518610419108
2703,9.02454089140153,8.267973952874998
2704,7.047419092213962,5.47002048826238
2705,5.498617191283458,19.863283562166217
2706,7.090176948169507,9.576550982971582
2707,5.2897756661937825,9.02278332045214
2708,5.047806086569911,10.340003391715905
2709,4.297171528572535,9.271814232066914
2710,8.126826717664215,10.368186723116452
2711,3.363142668115997,13.860841858349257
2712,8.064735449356231,9.62635456094073
2713,5.999728247480743,6.511868682016716
2714,2.201387650396117,9.515068616564168
2715,5.735298585982843,8.606794655770267
2716,0.799946984696752,14.271696811740554
2717,6.251016033662071,13.513357194212713
2718,6.770462965977982,10.322575001292396
2719,3.815288088695893,6.163792435542231
2720,5.247095391911165,6.322323209680162
2721,8.908314867500572,10.04536978475366
2722,3.988506591476127,11.008968907963842
2723,2.882184825886799,8.876131542021835
2724,7.963326804925197,8.559491247378297
2725,8.92517438106159,8.22160230046406
2726,5.007391343695694,9.92981811926816
2727,7.0229260708167125,2.8517129437808055
2728,7.682951831061763,6.696020113690871
2729,3.515031534923232,8.118847463657948
2730,4.029388329264263,13.622509584855763
2731,7.4617490263094695,7.558559074213212
2732,8.370028557417019,10.541404425493619
2733,6.125761720348709,10.679628252792988
2734,3.240371292995891,13.893749516982286
2735,8.974122223398883,13.787732220892451
2736,3.938058204376071,9.82749109361525
2737,4.329724437657097,8.573545776431672
2738,5.684675668979243,8.00850069152293
2739,8.10832084142955,9.276810332602658
2740,6.707951953104447,8.6978999370292
2741,5.829731000723821,11.660882228074696
2742,5.9265770602362124,11.260929452455613
2743,5.087029337286932,11.775403573435048
2744,6.116279029037012,13.777851134308506
2745,0.0,15.58860736420053
2746,4.406785081860403,10.37399018022267
2747,5.482643869833562,13.29839131418696
2748,2.697971832760986,8.945019448497355
2749,5.77264663562312,13.555020950749046
2750,4.591057558027757,13.184527471527533
2751,8.510951396630979,13.025247909828973
2752,8.146039450429713,10.282209523574572
2753,4.068388861763674,7.994925508027334
2754,4.698324576866609,5.81641468640357
2755,4.852104868783215,9.879888377436702
2756,4.096681047680755,14.599037626747549
2757,5.390049968056253,9.07046529590778
2758,3.4834358622248196,12.355379756380163
2759,2.7387693301249474,12.531854201556794
2760,6.245422447800538,9.148941337218481
2761,6.259059168443621,13.949034512558558
2762,3.3913684806800153,1.2740177665584884
2763,6.790710861525199,6.331749163785475
2764,3.7368445416693374,7.253103110924621
2765,5.506330476075963,7.54085493139783
2766,6.640688025224912,11.008788853557686
2767,4.932774870592574,10.870113409161705
2768,5.909481824282269,11.181971716525023
2769,3.9671407122248565,11.788244482397461
2770,4.607066833143806,7.149686292563052
2771,4.588281138239319,6.345471799578043
2772,3.506843306919522,11.188959046023589
2773,4.646451673768436,8.109303779060683
2774,1.9027634022725066,5.2885748638960886
2775,4.01769250571579,12.914032853624445
2776,4.430249013260658,14.185305719506893
2777,4.48764049500924,14.671482669095978
2778,4.517005108258442,10.56102316442416
2779,4.876471600279742,11.877796287918708
2780,5.958883036172128,14.109604670085734
2781,6.749034148265045,8.075752629929697
2782,3.7004695463034656,13.332033052162275
2783,2.593598289221711,10.826188702429626
2784,2.915911175513794,12.741134957027773
2785,4.025594157610145,10.558279062627806
2786,4.296157364366982,13.888770129244005
2787,3.4600078676050856,10.670571287624611
2788,2.407766671500211,5.548062821597747
2789,4.087758345051624,14.355779896944167
2790,5.362853240227943,7.157407777083664
2791,6.190058931671129,13.759174630731742
2792,3.8851538937833574,9.729271355679034
2793,4.174004355713132,13.528032955593119
2794,3.1466033823053783,13.404305844600295
2795,4.937121659250447,11.290428922946115
2796,3.3031427316183706,11.525605952881392
2797,6.1462556264824,11.267885851577699
2798,1.4282670161317776,3.958525731156767
2799,4.280740655095075,10.354990656694607
2800,5.6022146783834845,6.6518074717843145
2801,5.367669032645009,10.513561431236988
2802,10.386067327960994,6.571172360850354
2803,5.699600049135815,6.445144176321775
2804,2.9918908063159795,14.814803505261706
2805,4.809071505821854,13.208342164372569
2806,1.4475073330670964,9.987572245167536
2807,4.838800501406478,10.554305950747072
2808,3.3338878859984824,9.256251922770973
2809,6.8307805511203235,11.70962912793857
2810,3.90091945080893,7.971836900353585
2811,4.7664681684095065,12.981220788603872
2812,3.728884317191193,9.240739476957668
2813,8.477702703706662,8.740459012506314
2814,4.357514467764177,10.065139055454528
2815,8.665114086958404,8.226559510223169
2816,6.628303524236533,10.986047048489448
2817,5.9641334546707725,8.3879122320598
2818,5.737466294635039,11.405570808456508
2819,5.787594596432503,13.64801961673443
2820,1.14465484130878,7.842034939575479
2821,4.442233211698487,9.608273628114485
2822,6.690315942368644,11.383992139106265
2823,4.902205633051789,8.692427935055779
2824,2.18962030639285,11.392961682479996
2825,4.895191098845061,11.66619658195522
2826,8.408211032510982,13.249785328882911
2827,7.4937834310694384,8.182029861745264
2828,4.875991981267936,7.171674279308577
2829,6.902898554116173,9.077267831308768
2830,4.266985959263897,7.0967429813587
2831,1.5922568263465622,11.69349461214249
2832,3.1510680237408915,6.514746099470766
2833,8.125777537016395,16.999049254758063
2834,4.452013836341392,13.887783584721252
2835,4.513232041249964,10.037727308800942
2836,4.400323607450239,12.602183478993929
2837,8.808273179146013,5.089594407067626
2838,8.251917830724127,17.570119994198674
2839,9.437560466896269,8.229356163398531
2840,4.681909579199897,9.638507758301921
2841,5.59124897749419,4.43220013843469
2842,1.9667149011584177,11.458861914222684
2843,7.953868852236549,6.680967528768673
2844,2.66444089746413,10.304967284698087
2845,5.433551127525258,8.367176701226386
2846,2.805394944734312,6.76676819520897
2847,3.822266346522608,7.586915494712149
2848,3.3254751379005993,10.677364102256563
2849,3.7842494786483645,6.155527081393527
2850,3.921754593702043,7.753564986929269
2851,3.903462410149846,11.989820143793434
2852,6.666667823560614,17.80743962462294
2853,2.79027441387496,11.432766458659014
2854,5.441082854027734,7.248215073468137
2855,7.435918304611117,8.898657489783067
2856,3.9736072709732078,10.094767018457734
2857,3.564162218504796,8.951725148092878
2858,4.538950749639499,12.7091745002108
2859,7.359450416721421,10.652420449042674
2860,5.388215261906716,12.72355715472961
2861,3.9375714107848028,9.056668629107111
2862,5.96775330237608,13.97650065916377
2863,2.7954157003271534,9.500543247155363
2864,6.362719020885896,7.086430392586025
2865,5.817214615403535,16.531961143126665
2866,4.384383057722232,4.525066759116649
2867,3.3228284031055377,7.7837838240852175
2868,3.2266381554330854,8.118916444508816
2869,6.06963467269182,17.52491881916969
2870,7.457961004978124,15.420576652439536
2871,3.7253845059424107,14.481784430926593
2872,5.916773407102968,9.008024012871005
2873,0.8259459627958625,17.278534011525323
2874,3.830764538685601,11.105056011522914
2875,4.937882134258196,12.931790110909366
2876,3.1806331660363325,10.53908614331862
2877,3.1269872504208083,9.851600286030246
2878,3.6644408870622276,9.244663978220862
2879,5.584385456652746,9.371080019742513
2880,4.6253419631872505,11.825474946034237
2881,0.5235375333500558,11.101599396326165
2882,0.7585996947298677,9.905585889388949
2883,3.786269644285649,14.528571978096563
2884,5.915373172107104,1.0997407937778085
2885,0.0,11.529661743763585
2886,4.000539647696739,12.153216119976939
2887,3.9475042869651578,13.440888604765508
2888,7.776675556416896,9.805385676839917
2889,4.229956376574273,10.623760202151873
2890,5.765977969481857,12.957845149944163
2891,5.282514280174927,14.47349921284054
2892,0.7388670403855988,9.098392044463695
2893,6.536414433263475,10.80092734938268
2894,5.430793010912576,15.035721893046272
2895,6.016537279349179,3.627918772363447
2896,12.852475412872653,7.929962200556244
2897,0.8317741210028231,14.397507935808889
2898,8.449393299522217,13.27761350082491
2899,4.425104961199289,11.567335632780082
2900,5.574657808806019,8.65420938067264
2901,4.908975509397516,7.3545445030437415
2902,4.151527333203913,8.22635314227288
2903,3.8603341435224827,14.644024662456077
2904,5.659017471146019,8.11467193253396
2905,1.9656526066566418,10.304268892718973
2906,6.501158335043531,7.738877065414762
2907,4.167611190229492,12.528322090297081
2908,2.7398613219192844,8.383821158960677
2909,4.099974284008373,9.707218329536758
2910,7.514298433725146,4.949853600871523
2911,3.929329825967554,5.1598952913851805
2912,5.716907236419241,10.023019579964519
2913,3.5380874485690534,6.0245285344067145
2914,6.515843699847239,16.315259918003505
2915,6.371015477580408,3.8154306636632516
2916,8.697217666592824,7.599474104007688
2917,4.648872109001569,10.050102601802651
2918,6.337309609515813,8.904601186612647
2919,5.196135079077889,6.687563630008243
2920,7.591743563726029,7.126216481514196
2921,3.5623352247825393,7.028037767502284
2922,6.490010625754563,9.139834915539812
2923,4.610605407766637,15.855787268552271
2924,4.871623645783004,10.233811889674628
2925,5.183504968896746,13.548701468162571
2926,5.504480792853355,11.520929037484425
2927,4.767541913756084,13.341587193946662
2928,5.429426366341053,1.6001070922192433
2929,8.156236115124369,9.086625936555311
2930,6.970899371230437,13.921406269452142
2931,6.738309184993793,8.284792531751998
2932,4.088920947952259,15.287419494608837
2933,3.2215183435433516,14.451670461303284
2934,6.9106011164755055,8.592607851617613
2935,6.752093585059589,8.49050944286093
2936,7.945341351501964,6.959182472936594
2937,3.792038748061541,8.111217304408607
2938,4.540902689279306,6.3022328074932545
2939,1.7210316749491317,11.286433541299017
2940,4.215057787878254,5.6318605199607
2941,6.993141021158895,11.811199048570666
2942,4.067009241543604,11.884236090700746
2943,6.280959590401648,5.016386784448232
2944,4.618993788004377,14.649455818985018
2945,5.648114056443121,11.540827883245665
2946,2.7046172203686654,12.249094064334606
2947,5.170418899267802,7.724004395371683
2948,0.0,11.867137355419356
2949,4.62620768367603,13.379180349166196
2950,1.7390535125697197,9.704174802985968
2951,7.411989033093632,16.005767377745084
2952,6.554814705529022,10.132193904738813
2953,5.933341963932162,13.422357401357424
2954,8.04201245431876,10.879026421775965
2955,3.1021669583503257,11.756564598570604
2956,8.494726395831115,4.986003197095684
2957,6.864383128520769,11.11316121464609
2958,4.526889425562108,7.795074696228202
2959,7.271240294365889,7.460805082666937
2960,2.7874129751767316,15.232309553397936
2961,3.3509716769446527,9.358689255812953
2962,3.782820553520599,6.99009450707351
2963,3.9420445838719695,8.922605115673376
2964,2.8868847144794945,6.098649313234259
2965,7.4461661341906495,14.301653404588809
2966,4.482291199260336,7.912957767500455
2967,5.7050099367137594,11.587899801831007
2968,3.859297267172639,14.068320142630975
2969,1.3587933989029657,8.499541956355813
2970,5.540114716782844,11.596067296818358
2971,1.1754900491604463,6.90974183528671
2972,4.862731907829063,17.33730870734105
2973,2.263369922334379,12.809140403849867
2974,8.974551998461616,9.422180683717581
2975,6.822725444349444,7.681498807333108
2976,5.211507582542961,9.658010341481122
2977,7.527413355309337,8.980048832945442
2978,3.3073680450685283,15.85883366199852
2979,6.086958757340186,6.323395833355294
2980,5.399620867437427,10.40440426987061
2981,5.52804016266734,9.94498580009887
2982,7.544707000213536,9.64776909896539
2983,6.464984205559604,9.674150035184972
2984,5.577447325650047,9.65178756963855
2985,1.6902251275434077,12.6191981989963
2986,3.0799074094410726,11.826953339477306
2987,4.754582132808552,11.25673483411836
2988,5.186744748553302,0.8980319135641928
2989,2.7395925506521523,10.899384622489492
2990,9.823353351156843,5.033081919489753
2991,8.032788110507145,11.938960489407476
2992,6.204236640784967,14.423492102711544
2993,5.144073722567489,7.221282662234348
2994,4.575582060197696,9.214657832971879
2995,3.096163079955529,8.201932884841009
2996,5.154961037037725,13.706295327270402
2997,5.515505080285501,10.28508365581622
2998,2.5164788490367513,15.184988141699
2999,5.668352834489795,11.241262608842163
3000,4.6894819023505026,10.727350541907459
3001,1.184384884245218,10.20462034780851
3002,3.279229978440996,12.45397629777201
3003,4.172788933156712,4.7869414052639705
3004,8.775375314680382,10.25603186656153
3005,6.113106249067516,9.789860668816106
3006,2.3290368618002173,12.176256481473299
3007,5.972072578835274,9.436895182377889
3008,1.905392022123269,6.88379669751199
3009,7.165382107774146,10.022052024759098
3010,4.057750696364243,6.75147841339497
3011,4.812727622521658,4.224213362237544
3012,7.65159329508438,12.181367444456479
3013,2.4256728628315,11.737184718084013
3014,2.2057636297740175,11.401272831980723
3015,3.8328013473079903,13.908785265837434
3016,7.076757702038633,8.004904329088225
